,date,title,summary
82,2017.05.10.,[문재인 시대]국민은 '개혁과 통합'을 선택했다,북핵문제 해결과 사드배치 문제에 대한 해법 마련을 위해 미국 트럼프 대통령과의 회담을 추진할 것으로 예상된다. 9월 정기국회가 열리기 전까지 야당의 협조를 얻어내고 내각을 구성하며 국정운영의 설계도를 마련하면...
83,2017.05.10.,경총 “규제 혁파를” 상의 “경제 분위기 일신”,수출기업들은 미국 도널드 트럼프 행정부를 중심으로 강화되고 있는 보호무역 장벽과 한국의 고고도미사일방어체계(사드) 배치에 따른 중국의 보복 조치를 가장 걱정하고 있다. 이에 한국무역협회는 이날 논평을 내고...
84,2017.05.10.,북·미 정상회담 트럼프가 제안? 정부 “사실 아냐”,도널드 트럼프 미국 대통령이 북한이 핵·미사일 개발을 포기할 경우 북한 체제 유지를 보장하고 김정은... 외교부 당국자는 “한·미 양국은 트럼프 행정부 출범 이후 전례 없는 빈도와 강도의 전략적 소통을 통해 북핵...
85,2017.05.10.,"[19대 대통령 문재인] 아베 ""빨리 만나고 싶다""…WP ""한·미관계 어려운 장 열...",워싱턴포스트는 “미국과 한국 양국 관계에 어려운 새로운 장이 열릴 것”이라며 “도널드 트럼프 대통령이 북한에 (핵 포기) 압력을 넣고 있지만 문 대통령은 대화 재개를 원하고 있다”고 전했다. 블룸버그통신은...
86,2017.05.10.,"마크롱, 트럼프에 으르렁?",프랑스 대통령 선거에서 승리한 에마뉘엘 마크롱(39)은 도널드 트럼프 미국 대통령(70·아래 사진)과 비슷한... 첫 통화부터 마크롱은 트럼프에게 선을 그었다. 트럼프는 8일(현지시간) 마크롱과 첫 통화를 하며 당선을...
87,2017.05.10.,외신 “문재인 압도적 승리”… 대북ㆍ대미정책 변화 시사,뉴욕타임스는 신뢰 구축과 협상을 북핵 해법으로 제시한 문 당선인의 입장을 소개한 뒤 도널드 트럼프 미 행정부와 노선 충돌로 한반도의 불확실성이 더욱 커질 수 있다고 예상했다. 영국 BBC방송도 문 당선인을...
88,2017.05.10.,"美 ""한국 대통령 누가 돼도 韓美동맹은 동북아 린치핀""","도널드 트럼프 정부가 한국의 새 대통령에게 축하와 함께 철통같은 한미동맹에 대한 믿음을 약속했다.... 트럼프 대통령은 방위비 분담금 인상을 비롯해 고고도미사일방어체계(THAAD·사드) 한반도 배치 비용 전가, 한미..."
89,2017.05.10.,"출구조사 `文 1위` 나오자 BBC 등 ""韓 대북정책 변화 주목""","영국 일간 가디언은 ""문 당선인의 승리는 북한과의 '화해(rapprochement)' 시대와 북핵·미사일 프로그램을 둘러싼 도널드 트럼프 미국 대통령과의 합심이 불가능할 듯한 상황을 예고할 수 있다""고 관측했다. 가디언은 진보..."
90,2017.05.10.,"[문재인 시대]경제단체 ""기업하기 좋은 환경 만들어 달라""(종합)",전경련은 한미 FTA 재협상 등 트럼프 발 보호무역주의가 수출 비중이 높은 우리 경제에 큰 걸림돌로 작용하고 있다고 우려했다. 이어 우리 경제가 안팎으로 쉽지 않은 상황인 만큼 새 정부가 우리 경제의 활로를 뚫어주길...
91,2017.05.10.,당선 직후 곧장 대통령…첫 업무는 합참의장 보고 청취,"일정은 아직 미정이지만 새 대통령은 당선 첫날 도널드 트럼프 미국 대통령, 시진핑 중국 국가주석 등 주요국 정상과 전화통화로 외교 행보를 시작할 가능성이 높다. 주요국 대사를 면담하는 일정도 고려될 것으로..."
92,2017.05.10.,[문재인 시대]국민은 '개혁과 통합'을 선택했다,북핵문제 해결과 사드배치 문제에 대한 해법 마련을 위해 미국 트럼프 대통령과의 회담을 추진할 것으로 예상된다. 9월 정기국회가 열리기 전까지 야당의 협조를 얻어내고 내각을 구성하며 국정운영의 설계도를 마련하면...
93,2017.05.10.,경총 “규제 혁파를” 상의 “경제 분위기 일신”,수출기업들은 미국 도널드 트럼프 행정부를 중심으로 강화되고 있는 보호무역 장벽과 한국의 고고도미사일방어체계(사드) 배치에 따른 중국의 보복 조치를 가장 걱정하고 있다. 이에 한국무역협회는 이날 논평을 내고...
94,2017.05.10.,북·미 정상회담 트럼프가 제안? 정부 “사실 아냐”,도널드 트럼프 미국 대통령이 북한이 핵·미사일 개발을 포기할 경우 북한 체제 유지를 보장하고 김정은... 외교부 당국자는 “한·미 양국은 트럼프 행정부 출범 이후 전례 없는 빈도와 강도의 전략적 소통을 통해 북핵...
95,2017.05.10.,"마크롱, 트럼프에 으르렁?",프랑스 대통령 선거에서 승리한 에마뉘엘 마크롱(39)은 도널드 트럼프 미국 대통령(70·아래 사진)과 비슷한... 첫 통화부터 마크롱은 트럼프에게 선을 그었다. 트럼프는 8일(현지시간) 마크롱과 첫 통화를 하며 당선을...
96,2017.05.10.,"[19대 대통령 문재인] 아베 ""빨리 만나고 싶다""…WP ""한·미관계 어려운 장 열...",워싱턴포스트는 “미국과 한국 양국 관계에 어려운 새로운 장이 열릴 것”이라며 “도널드 트럼프 대통령이 북한에 (핵 포기) 압력을 넣고 있지만 문 대통령은 대화 재개를 원하고 있다”고 전했다. 블룸버그통신은...
97,2017.05.10.,외신 “문재인 압도적 승리”… 대북ㆍ대미정책 변화 시사,뉴욕타임스는 신뢰 구축과 협상을 북핵 해법으로 제시한 문 당선인의 입장을 소개한 뒤 도널드 트럼프 미 행정부와 노선 충돌로 한반도의 불확실성이 더욱 커질 수 있다고 예상했다. 영국 BBC방송도 문 당선인을...
98,2017.05.10.,"美 ""한국 대통령 누가 돼도 韓美동맹은 동북아 린치핀""","도널드 트럼프 정부가 한국의 새 대통령에게 축하와 함께 철통같은 한미동맹에 대한 믿음을 약속했다.... 트럼프 대통령은 방위비 분담금 인상을 비롯해 고고도미사일방어체계(THAAD·사드) 한반도 배치 비용 전가, 한미..."
99,2017.05.10.,"출구조사 `文 1위` 나오자 BBC 등 ""韓 대북정책 변화 주목""","영국 일간 가디언은 ""문 당선인의 승리는 북한과의 '화해(rapprochement)' 시대와 북핵·미사일 프로그램을 둘러싼 도널드 트럼프 미국 대통령과의 합심이 불가능할 듯한 상황을 예고할 수 있다""고 관측했다. 가디언은 진보..."
100,2017.05.10.,"[문재인 시대]경제단체 ""기업하기 좋은 환경 만들어 달라""(종합)",전경련은 한미 FTA 재협상 등 트럼프 발 보호무역주의가 수출 비중이 높은 우리 경제에 큰 걸림돌로 작용하고 있다고 우려했다. 이어 우리 경제가 안팎으로 쉽지 않은 상황인 만큼 새 정부가 우리 경제의 활로를 뚫어주길...
101,2017.05.10.,당선 직후 곧장 대통령…첫 업무는 합참의장 보고 청취,"일정은 아직 미정이지만 새 대통령은 당선 첫날 도널드 트럼프 미국 대통령, 시진핑 중국 국가주석 등 주요국 정상과 전화통화로 외교 행보를 시작할 가능성이 높다. 주요국 대사를 면담하는 일정도 고려될 것으로..."
102,2017.05.10.,[문재인 시대]국민은 '개혁과 통합'을 선택했다,북핵문제 해결과 사드배치 문제에 대한 해법 마련을 위해 미국 트럼프 대통령과의 회담을 추진할 것으로 예상된다. 9월 정기국회가 열리기 전까지 야당의 협조를 얻어내고 내각을 구성하며 국정운영의 설계도를 마련하면...
103,2017.05.10.,경총 “규제 혁파를” 상의 “경제 분위기 일신”,수출기업들은 미국 도널드 트럼프 행정부를 중심으로 강화되고 있는 보호무역 장벽과 한국의 고고도미사일방어체계(사드) 배치에 따른 중국의 보복 조치를 가장 걱정하고 있다. 이에 한국무역협회는 이날 논평을 내고...
104,2017.05.10.,북·미 정상회담 트럼프가 제안? 정부 “사실 아냐”,도널드 트럼프 미국 대통령이 북한이 핵·미사일 개발을 포기할 경우 북한 체제 유지를 보장하고 김정은... 외교부 당국자는 “한·미 양국은 트럼프 행정부 출범 이후 전례 없는 빈도와 강도의 전략적 소통을 통해 북핵...
105,2017.05.10.,"[19대 대통령 문재인] 아베 ""빨리 만나고 싶다""…WP ""한·미관계 어려운 장 열...",워싱턴포스트는 “미국과 한국 양국 관계에 어려운 새로운 장이 열릴 것”이라며 “도널드 트럼프 대통령이 북한에 (핵 포기) 압력을 넣고 있지만 문 대통령은 대화 재개를 원하고 있다”고 전했다. 블룸버그통신은...
106,2017.05.10.,"마크롱, 트럼프에 으르렁?",프랑스 대통령 선거에서 승리한 에마뉘엘 마크롱(39)은 도널드 트럼프 미국 대통령(70·아래 사진)과 비슷한... 첫 통화부터 마크롱은 트럼프에게 선을 그었다. 트럼프는 8일(현지시간) 마크롱과 첫 통화를 하며 당선을...
107,2017.05.10.,"美 ""한국 대통령 누가 돼도 韓美동맹은 동북아 린치핀""","도널드 트럼프 정부가 한국의 새 대통령에게 축하와 함께 철통같은 한미동맹에 대한 믿음을 약속했다.... 트럼프 대통령은 방위비 분담금 인상을 비롯해 고고도미사일방어체계(THAAD·사드) 한반도 배치 비용 전가, 한미..."
108,2017.05.10.,외신 “문재인 압도적 승리”… 대북ㆍ대미정책 변화 시사,뉴욕타임스는 신뢰 구축과 협상을 북핵 해법으로 제시한 문 당선인의 입장을 소개한 뒤 도널드 트럼프 미 행정부와 노선 충돌로 한반도의 불확실성이 더욱 커질 수 있다고 예상했다. 영국 BBC방송도 문 당선인을...
109,2017.05.10.,"출구조사 `文 1위` 나오자 BBC 등 ""韓 대북정책 변화 주목""","영국 일간 가디언은 ""문 당선인의 승리는 북한과의 '화해(rapprochement)' 시대와 북핵·미사일 프로그램을 둘러싼 도널드 트럼프 미국 대통령과의 합심이 불가능할 듯한 상황을 예고할 수 있다""고 관측했다. 가디언은 진보..."
110,2017.05.10.,"[문재인 시대]경제단체 ""기업하기 좋은 환경 만들어 달라""(종합)",전경련은 한미 FTA 재협상 등 트럼프 발 보호무역주의가 수출 비중이 높은 우리 경제에 큰 걸림돌로 작용하고 있다고 우려했다. 이어 우리 경제가 안팎으로 쉽지 않은 상황인 만큼 새 정부가 우리 경제의 활로를 뚫어주길...
111,2017.05.10.,당선 직후 곧장 대통령…첫 업무는 합참의장 보고 청취,"일정은 아직 미정이지만 새 대통령은 당선 첫날 도널드 트럼프 미국 대통령, 시진핑 중국 국가주석 등 주요국 정상과 전화통화로 외교 행보를 시작할 가능성이 높다. 주요국 대사를 면담하는 일정도 고려될 것으로..."
112,2017.05.10.,[문재인 시대]국민은 '개혁과 통합'을 선택했다,북핵문제 해결과 사드배치 문제에 대한 해법 마련을 위해 미국 트럼프 대통령과의 회담을 추진할 것으로 예상된다. 9월 정기국회가 열리기 전까지 야당의 협조를 얻어내고 내각을 구성하며 국정운영의 설계도를 마련하면...
113,2017.05.10.,경총 “규제 혁파를” 상의 “경제 분위기 일신”,수출기업들은 미국 도널드 트럼프 행정부를 중심으로 강화되고 있는 보호무역 장벽과 한국의 고고도미사일방어체계(사드) 배치에 따른 중국의 보복 조치를 가장 걱정하고 있다. 이에 한국무역협회는 이날 논평을 내고...
114,2017.05.10.,북·미 정상회담 트럼프가 제안? 정부 “사실 아냐”,도널드 트럼프 미국 대통령이 북한이 핵·미사일 개발을 포기할 경우 북한 체제 유지를 보장하고 김정은... 외교부 당국자는 “한·미 양국은 트럼프 행정부 출범 이후 전례 없는 빈도와 강도의 전략적 소통을 통해 북핵...
115,2017.05.10.,"[19대 대통령 문재인] 아베 ""빨리 만나고 싶다""…WP ""한·미관계 어려운 장 열...",워싱턴포스트는 “미국과 한국 양국 관계에 어려운 새로운 장이 열릴 것”이라며 “도널드 트럼프 대통령이 북한에 (핵 포기) 압력을 넣고 있지만 문 대통령은 대화 재개를 원하고 있다”고 전했다. 블룸버그통신은...
116,2017.05.10.,"마크롱, 트럼프에 으르렁?",프랑스 대통령 선거에서 승리한 에마뉘엘 마크롱(39)은 도널드 트럼프 미국 대통령(70·아래 사진)과 비슷한... 첫 통화부터 마크롱은 트럼프에게 선을 그었다. 트럼프는 8일(현지시간) 마크롱과 첫 통화를 하며 당선을...
117,2017.05.10.,"美 ""한국 대통령 누가 돼도 韓美동맹은 동북아 린치핀""","도널드 트럼프 정부가 한국의 새 대통령에게 축하와 함께 철통같은 한미동맹에 대한 믿음을 약속했다.... 트럼프 대통령은 방위비 분담금 인상을 비롯해 고고도미사일방어체계(THAAD·사드) 한반도 배치 비용 전가, 한미..."
118,2017.05.10.,외신 “문재인 압도적 승리”… 대북ㆍ대미정책 변화 시사,뉴욕타임스는 신뢰 구축과 협상을 북핵 해법으로 제시한 문 당선인의 입장을 소개한 뒤 도널드 트럼프 미 행정부와 노선 충돌로 한반도의 불확실성이 더욱 커질 수 있다고 예상했다. 영국 BBC방송도 문 당선인을...
